,year,home_team,away_team,home_rate
308,2026,콜롬비아,사우디아라비아,1.0
309,2026,콜롬비아,세네갈,1.0
310,2026,콜롬비아,세르비아,1.0
311,2026,콜롬비아,슬로베니아,1.0
312,2026,콜롬비아,남아프리카공화국,0.0
313,2026,콜롬비아,대한민국,0.0
314,2026,콜롬비아,스페인,0.5
315,2026,콜롬비아,스위스,1.0
316,2026,콜롬비아,미국,1.0
317,2026,콜롬비아,우루과이,0.3
318,2026,코스타리카,아르헨티나,0.0
319,2026,코스타리카,호주,0.0
320,2026,코스타리카,벨기에,0.0
321,2026,코스타리카,브라질,0.0
322,2026,코스타리카,캐나다,0.4
323,2026,코스타리카,칠레,0.6666666666666666
324,2026,코스타리카,콜롬비아,0.2
325,2026,코스타리카,체코,0.0
326,2026,코스타리카,에콰도르,0.0
327,2026,코스타리카,잉글랜드,0.0
328,2026,코스타리카,프랑스,0.0
329,2026,코스타리카,독일,0.0
330,2026,코스타리카,그리스,0.0
331,2026,코스타리카,온두라스,0.6363636363636364
332,2026,코스타리카,이란,0.0
333,2026,코스타리카,이탈리아,1.0
334,2026,코스타리카,일본,0.3333333333333333
335,2026,코스타리카,멕시코,0.0769230769230769
336,2026,코스타리카,네덜란드,1.0
337,2026,코스타리카,나이지리아,1.0
338,2026,코스타리카,파라과이,0.5
339,2026,코스타리카,폴란드,0.0
340,2026,코스타리카,사우디아라비아,1.0
341,2026,코스타리카,세르비아,0.0
342,2026,코스타리카,대한민국,0.5
343,2026,코스타리카,스페인,0.0
344,2026,코스타리카,스웨덴,0.0
345,2026,코스타리카,스위스,0.6666666666666666
346,2026,코스타리카,튀니지,0.0
347,2026,코스타리카,미국,0.4
348,2026,코스타리카,우루과이,0.3333333333333333
349,2026,크로아티아,아르헨티나,0.5
350,2026,크로아티아,호주,0.5
351,2026,크로아티아,오스트리아,0.8
352,2026,크로아티아,벨기에,0.25
353,2026,크로아티아,브라질,0.0
354,2026,크로아티아,카메룬,1.0
355,2026,크로아티아,캐나다,1.0
356,2026,크로아티아,체코,1.0
357,2026,크로아티아,덴마크,0.6666666666666666
358,2026,크로아티아,이집트,1.0
359,2026,크로아티아,잉글랜드,0.4285714285714285
360,2026,크로아티아,프랑스,0.3333333333333333
361,2026,크로아티아,독일,1.0
362,2026,크로아티아,그리스,0.5
363,2026,크로아티아,이탈리아,1.0
364,2026,크로아티아,일본,1.0
365,2026,크로아티아,멕시코,0.6666666666666666
366,2026,크로아티아,모로코,1.0
367,2026,크로아티아,네덜란드,0.5
368,2026,크로아티아,나이지리아,1.0
369,2026,크로아티아,노르웨이,0.75
370,2026,크로아티아,폴란드,0.6666666666666666
371,2026,크로아티아,포르투갈,0.1666666666666666
372,2026,크로아티아,카타르,1.0
373,2026,크로아티아,사우디아라비아,1.0
374,2026,크로아티아,세네갈,1.0
375,2026,크로아티아,세르비아,1.0
376,2026,크로아티아,슬로베니아,0.6666666666666666
377,2026,크로아티아,대한민국,0.6666666666666666
378,2026,크로아티아,스페인,0.2857142857142857
379,2026,크로아티아,스웨덴,0.3333333333333333
380,2026,크로아티아,스위스,0.5
381,2026,크로아티아,튀니지,0.0
382,2026,체코,호주,0.0
383,2026,체코,오스트리아,0.0
384,2026,체코,벨기에,0.5
385,2026,체코,브라질,0.0
386,2026,체코,캐나다,1.0
387,2026,체코,코스타리카,1.0
388,2026,체코,크로아티아,0.0
389,2026,체코,덴마크,0.0
390,2026,체코,잉글랜드,0.3333333333333333
391,2026,체코,독일,0.2
392,2026,체코,가나,0.0
393,2026,체코,그리스,1.0
394,2026,체코,이탈리아,0.0
395,2026,체코,네덜란드,1.0
396,2026,체코,나이지리아,1.0
397,2026,체코,노르웨이,0.6666666666666666
398,2026,체코,폴란드,0.5714285714285714
399,2026,체코,포르투갈,0.0
400,2026,체코,카타르,1.0
401,2026,체코,사우디아라비아,1.0
402,2026,체코,세르비아,0.5
403,2026,체코,슬로베니아,1.0
404,2026,체코,대한민국,0.0
405,2026,체코,스페인,0.0
406,2026,체코,스웨덴,0.0
407,2026,체코,스위스,0.6666666666666666
408,2026,체코,미국,0.6666666666666666
409,2026,체코,우루과이,0.0
410,2026,덴마크,호주,0.4
411,2026,덴마크,오스트리아,0.8333333333333334
412,2026,덴마크,벨기에,0.0
413,2026,덴마크,브라질,0.0
414,2026,덴마크,카메룬,1.0
415,2026,덴마크,칠레,0.0
416,2026,덴마크,크로아티아,0.3333333333333333
417,2026,덴마크,체코,1.0
418,2026,덴마크,잉글랜드,0.25
419,2026,덴마크,프랑스,0.2857142857142857
420,2026,덴마크,독일,0.3333333333333333
421,2026,덴마크,그리스,1.0
422,2026,덴마크,이탈리아,0.0
423,2026,덴마크,일본,0.0
424,2026,덴마크,멕시코,1.0
425,2026,덴마크,네덜란드,0.3333333333333333
426,2026,덴마크,노르웨이,1.0
427,2026,덴마크,폴란드,0.5
428,2026,덴마크,포르투갈,0.4444444444444444
429,2026,덴마크,세네갈,1.0
430,2026,덴마크,세르비아,1.0
431,2026,덴마크,슬로베니아,1.0
432,2026,덴마크,남아프리카공화국,0.0
433,2026,덴마크,스페인,0.0
434,2026,덴마크,스웨덴,0.6666666666666666
435,2026,덴마크,스위스,1.0
436,2026,덴마크,튀니지,0.0
437,2026,덴마크,미국,1.0
438,2026,에콰도르,아르헨티나,0.2727272727272727
439,2026,에콰도르,호주,0.6666666666666666
440,2026,에콰도르,브라질,0.0
441,2026,에콰도르,칠레,0.5
442,2026,에콰도르,콜롬비아,0.3076923076923077
443,2026,에콰도르,코스타리카,1.0
444,2026,에콰도르,잉글랜드,0.0
445,2026,에콰도르,프랑스,0.0
446,2026,에콰도르,독일,0.0
447,2026,에콰도르,온두라스,0.8571428571428571
448,2026,에콰도르,이란,1.0
449,2026,에콰도르,이탈리아,0.0
450,2026,에콰도르,일본,0.0
451,2026,에콰도르,멕시코,0.375
452,2026,에콰도르,네덜란드,0.5
453,2026,에콰도르,나이지리아,1.0
454,2026,에콰도르,파라과이,0.3333333333333333
455,2026,에콰도르,폴란드,1.0
456,2026,에콰도르,포르투갈,1.0
457,2026,에콰도르,카타르,0.5
458,2026,에콰도르,세네갈,0.0
459,2026,에콰도르,대한민국,0.0
460,2026,에콰도르,스페인,0.0
461,2026,에콰도르,스웨덴,1.0
462,2026,에콰도르,스위스,0.0
463,2026,에콰도르,미국,0.25
464,2026,에콰도르,우루과이,0.5
465,2026,이집트,알제리,0.5
466,2026,이집트,앙골라,1.0
467,2026,이집트,아르헨티나,0.0
468,2026,이집트,호주,1.0
469,2026,이집트,벨기에,0.5
470,2026,이집트,브라질,0.0
471,2026,이집트,카메룬,0.8
472,2026,이집트,칠레,0.0
473,2026,이집트,크로아티아,0.0
474,2026,이집트,잉글랜드,0.0
475,2026,이집트,가나,0.6666666666666666
476,2026,이집트,그리스,0.0
477,2026,이집트,이탈리아,1.0
478,2026,이집트,코트디부아르,0.6666666666666666
479,2026,이집트,일본,0.0
480,2026,이집트,모로코,1.0
481,2026,이집트,나이지리아,0.6
482,2026,이집트,포르투갈,0.0
483,2026,이집트,카타르,0.3333333333333333
484,2026,이집트,사우디아라비아,0.0
485,2026,이집트,세네갈,0.4
486,2026,이집트,남아프리카공화국,0.2
487,2026,이집트,대한민국,0.0
488,2026,이집트,스페인,0.0
489,2026,이집트,스웨덴,1.0
490,2026,이집트,튀니지,0.25
491,2026,이집트,미국,0.0
492,2026,이집트,우루과이,0.0
493,2026,잉글랜드,알제리,0.0
494,2026,잉글랜드,호주,1.0
495,2026,잉글랜드,오스트리아,1.0
496,2026,잉글랜드,벨기에,0.4
497,2026,잉글랜드,브라질,0.3333333333333333
498,2026,잉글랜드,칠레,0.0
499,2026,잉글랜드,콜롬비아,1.0
500,2026,잉글랜드,코스타리카,1.0
501,2026,잉글랜드,크로아티아,0.5714285714285714
502,2026,잉글랜드,체코,0.6666666666666666
503,2026,잉글랜드,덴마크,0.75
504,2026,잉글랜드,에콰도르,1.0
505,2026,잉글랜드,이집트,1.0
506,2026,잉글랜드,프랑스,0.2
507,2026,잉글랜드,독일,0.4285714285714285
508,2026,잉글랜드,그리스,0.6666666666666666
509,2026,잉글랜드,이란,1.0
510,2026,잉글랜드,이탈리아,0.6
511,2026,잉글랜드,코트디부아르,1.0
512,2026,잉글랜드,일본,1.0
513,2026,잉글랜드,멕시코,1.0
514,2026,잉글랜드,네덜란드,0.4
515,2026,잉글랜드,나이지리아,1.0
516,2026,잉글랜드,노르웨이,1.0
517,2026,잉글랜드,파라과이,1.0
518,2026,잉글랜드,폴란드,1.0
519,2026,잉글랜드,포르투갈,0.5
520,2026,잉글랜드,세네갈,0.5
521,2026,잉글랜드,세르비아,1.0
522,2026,잉글랜드,슬로베니아,1.0
523,2026,잉글랜드,스페인,0.2857142857142857
524,2026,잉글랜드,스웨덴,0.8
525,2026,잉글랜드,스위스,1.0
526,2026,잉글랜드,튀니지,1.0
527,2026,잉글랜드,미국,0.5
528,2026,잉글랜드,우루과이,0.5
529,2026,프랑스,아르헨티나,0.5
530,2026,프랑스,호주,1.0
531,2026,프랑스,오스트리아,0.8
532,2026,프랑스,벨기에,0.8333333333333334
533,2026,프랑스,브라질,0.5
534,2026,프랑스,카메룬,1.0
535,2026,프랑스,칠레,1.0
536,2026,프랑스,콜롬비아,0.5
537,2026,프랑스,코스타리카,1.0
538,2026,프랑스,크로아티아,0.6666666666666666
539,2026,프랑스,덴마크,0.7142857142857143
540,2026,프랑스,에콰도르,1.0
541,2026,프랑스,잉글랜드,0.8
542,2026,프랑스,독일,0.6
543,2026,프랑스,그리스,1.0
544,2026,프랑스,온두라스,1.0
545,2026,프랑스,이탈리아,0.7142857142857143
546,2026,프랑스,코트디부아르,1.0
547,2026,프랑스,일본,0.0
548,2026,프랑스,멕시코,0.5
549,2026,프랑스,모로코,1.0
550,2026,프랑스,네덜란드,0.7777777777777778
551,2026,프랑스,나이지리아,0.5
552,2026,프랑스,노르웨이,0.5
553,2026,프랑스,파라과이,1.0
554,2026,프랑스,폴란드,1.0
555,2026,프랑스,포르투갈,0.8
556,2026,프랑스,세르비아,1.0
557,2026,프랑스,남아프리카공화국,0.5
558,2026,프랑스,대한민국,0.0
559,2026,프랑스,스페인,0.3
560,2026,프랑스,스웨덴,0.7142857142857143
561,2026,프랑스,스위스,0.5
562,2026,프랑스,튀니지,0.5
563,2026,프랑스,미국,1.0
564,2026,프랑스,우루과이,0.75
565,2026,독일,알제리,1.0
566,2026,독일,아르헨티나,0.3333333333333333
567,2026,독일,호주,0.6666666666666666
568,2026,독일,오스트리아,0.75
569,2026,독일,벨기에,0.75
570,2026,독일,브라질,0.6666666666666666
571,2026,독일,카메룬,1.0
572,2026,독일,칠레,1.0
573,2026,독일,콜롬비아,0.5
574,2026,독일,코스타리카,1.0
575,2026,독일,크로아티아,0.0
576,2026,독일,체코,0.8
577,2026,독일,덴마크,0.6666666666666666
578,2026,독일,에콰도르,1.0
579,2026,독일,잉글랜드,0.5714285714285714
580,2026,독일,프랑스,0.4
581,2026,독일,가나,0.5
582,2026,독일,그리스,1.0
583,2026,독일,이탈리아,0.5
584,2026,독일,일본,0.0
585,2026,독일,멕시코,0.5
586,2026,독일,네덜란드,0.7142857142857143
587,2026,독일,노르웨이,0.6666666666666666
588,2026,독일,폴란드,0.6
589,2026,독일,포르투갈,0.8333333333333334
590,2026,독일,사우디아라비아,1.0
591,2026,독일,세르비아,0.5
592,2026,독일,남아프리카공화국,1.0
593,2026,독일,대한민국,0.0
594,2026,독일,스페인,0.3333333333333333
595,2026,독일,스웨덴,1.0
596,2026,독일,스위스,0.6666666666666666
597,2026,독일,미국,0.6
598,2026,독일,우루과이,1.0
599,2026,가나,알제리,0.5
600,2026,가나,앙골라,0.6666666666666666
601,2026,가나,아르헨티나,0.0
602,2026,가나,호주,0.0
603,2026,가나,브라질,0.0
604,2026,가나,카메룬,0.0
605,2026,가나,체코,1.0
606,2026,가나,이집트,0.3333333333333333
607,2026,가나,독일,0.5
608,2026,가나,이탈리아,0.0
609,2026,가나,코트디부아르,0.6666666666666666
610,2026,가나,일본,0.4
611,2026,가나,멕시코,0.0
612,2026,가나,모로코,0.5
613,2026,가나,네덜란드,0.0
614,2026,가나,나이지리아,0.5
615,2026,가나,포르투갈,0.0
616,2026,가나,카타르,1.0
617,2026,가나,사우디아라비아,0.5
618,2026,가나,세네갈,0.3333333333333333
619,2026,가나,세르비아,1.0
620,2026,가나,남아프리카공화국,0.5
621,2026,가나,대한민국,0.8
622,2026,가나,스위스,1.0
623,2026,가나,튀니지,0.6666666666666666
624,2026,가나,미국,0.4
625,2026,가나,우루과이,0.5
626,2026,그리스,아르헨티나,0.0
627,2026,그리스,호주,0.3333333333333333
628,2026,그리스,오스트리아,0.6666666666666666
629,2026,그리스,벨기에,0.0
630,2026,그리스,캐나다,1.0
631,2026,그리스,콜롬비아,0.0
632,2026,그리스,코스타리카,1.0
633,2026,그리스,크로아티아,0.5
634,2026,그리스,체코,0.0
635,2026,그리스,덴마크,0.0
636,2026,그리스,이집트,1.0
637,2026,그리스,잉글랜드,0.3333333333333333
638,2026,그리스,프랑스,0.0
639,2026,그리스,독일,0.0
640,2026,그리스,온두라스,1.0
641,2026,그리스,이탈리아,0.0
642,2026,그리스,코트디부아르,1.0
643,2026,그리스,일본,1.0
644,2026,그리스,네덜란드,0.3333333333333333
645,2026,그리스,나이지리아,1.0
646,2026,그리스,노르웨이,1.0
647,2026,그리스,파라과이,0.0
648,2026,그리스,폴란드,0.0
649,2026,그리스,포르투갈,1.0
650,2026,그리스,사우디아라비아,0.0
651,2026,그리스,세네갈,0.0
652,2026,그리스,세르비아,0.5
653,2026,그리스,대한민국,0.0
654,2026,그리스,스페인,0.0
655,2026,그리스,스웨덴,0.3333333333333333
656,2026,그리스,스위스,0.0
657,2026,온두라스,아르헨티나,0.0
658,2026,온두라스,호주,0.0
659,2026,온두라스,브라질,0.0
660,2026,온두라스,캐나다,0.5454545454545454
661,2026,온두라스,칠레,0.5
662,2026,온두라스,콜롬비아,0.3333333333333333
663,2026,온두라스,코스타리카,0.3636363636363636
664,2026,온두라스,에콰도르,0.1428571428571428
665,2026,온두라스,프랑스,0.0
666,2026,온두라스,그리스,0.0
667,2026,온두라스,일본,0.0
668,2026,온두라스,멕시코,0.35
669,2026,온두라스,파라과이,0.5
670,2026,온두라스,카타르,0.0
671,2026,온두라스,세르비아,1.0
672,2026,온두라스,대한민국,0.0
673,2026,온두라스,스페인,0.0
674,2026,온두라스,스위스,0.5
675,2026,온두라스,미국,0.1428571428571428
676,2026,이란,알제리,0.5
677,2026,이란,앙골라,0.6666666666666666
678,2026,이란,아르헨티나,0.0
679,2026,이란,브라질,0.0
680,2026,이란,칠레,1.0
681,2026,이란,코스타리카,1.0
682,2026,이란,에콰도르,0.0
683,2026,이란,잉글랜드,0.0
684,2026,이란,일본,0.5
685,2026,이란,멕시코,0.0
686,2026,이란,모로코,1.0
687,2026,이란,나이지리아,0.0
688,2026,이란,포르투갈,0.0
689,2026,이란,카타르,0.75
690,2026,이란,사우디아라비아,0.0
691,2026,이란,대한민국,0.75
692,2026,이란,스페인,0.0
693,2026,이란,스웨덴,0.0
694,2026,이란,튀니지,0.0
695,2026,이란,미국,0.0
696,2026,이란,우루과이,1.0
697,2026,이탈리아,아르헨티나,0.0
698,2026,이탈리아,호주,1.0
699,2026,이탈리아,오스트리아,0.5
700,2026,이탈리아,벨기에,0.8333333333333334
701,2026,이탈리아,브라질,0.0
702,2026,이탈리아,코스타리카,0.0
703,2026,이탈리아,크로아티아,0.0
704,2026,이탈리아,체코,1.0
